objetID,route,longueur,depPrD,xD,yD,zD,depPrF,xF,yF,zF,anneeMesureTrafic,TMJA,geopoint_depart,geopoint_fin,TMJA_avg,TMJA_actualise,count
,N0059,41,67,1026319.11,6806428.72,0,67,1026349.27,6806420.15,0.0,2016,0.0,POINT(7.400662 48.276334),POINT(7.401062 48.276242),1281.0,1281.0,21
,N0059,1258,67,1026349.27,6806420.15,0,67,1027516.72,6805921.88,0.0,2016,0.0,POINT(7.401062 48.276242),POINT(7.416397 48.271180),1281.0,1281.0,21
,N0059,45,67,1027516.72,6805921.88,0,67,1027555.05,6805903.81,0.0,2016,0.0,POINT(7.416397 48.271180),POINT(7.416899 48.270998),1281.0,1281.0,21
,N0061,3452,57,994576.46,6890412.12,0,57,993935.29,6893585.82,0.0,2016,13532.0,POINT(7.031130 49.045899),POINT(7.024583 49.074692),12691.708333333334,13532.0,24
,N0061,15,57,993935.29,6893585.82,0,57,993929.08,6893599.56,0.0,2016,13532.0,POINT(7.024583 49.074692),POINT(7.024508 49.074819),12691.708333333334,13532.0,24
,N0061,187,57,993929.08,6893599.56,0,57,993842.77,6893766.48,0.0,2016,13532.0,POINT(7.024508 49.074819),POINT(7.023445 49.076357),12691.708333333334,13532.0,24
,N0061,2110,57,993842.77,6893766.48,0,57,994999.57,6895398.9,0.0,2016,22492.0,POINT(7.023445 49.076357),POINT(7.040399 49.090485),12691.708333333334,22492.0,24
,N0061,7205,57,994999.57,6895398.9,0,57,994286.16,6901796.22,0.0,2016,17925.0,POINT(7.040399 49.090485),POINT(7.035119 49.148255),12691.708333333334,17925.0,24
,N0061,2491,57,994171.47,6901915.65,0,57,993265.25,6904081.43,0.0,2016,6466.0,POINT(7.033633 49.149380),POINT(7.022740 49.169242),12691.708333333334,6466.0,24
,N0061,80,57,993265.25,6904081.43,0,57,993266.33,6904160.49,0.0,2016,6466.0,POINT(7.022740 49.169242),POINT(7.022810 49.169952),12691.708333333334,6466.0,24
,N0061,2562,57,993266.33,6904160.49,0,57,993509.13,6906525.13,0.0,2016,6466.0,POINT(7.022810 49.169952),POINT(7.027788 49.191072),12691.708333333334,6466.0,24
,N0066,6106,88,969069.03,6774373.11,0,88,970762.69,6768662.09,0.0,2016,7993.0,POINT(6.610047 48.014377),POINT(6.629219 47.962338),4058.186046511628,7993.0,43
,N0066,8168,88,970762.69,6768662.09,0,88,974298.39,6762311.16,0.0,2016,7993.0,POINT(6.629219 47.962338),POINT(6.672587 47.903774),4058.186046511628,7993.0,43
,N0066,286,88,974298.39,6762311.16,0,88,974581.5,6762335.07,0.0,2016,7993.0,POINT(6.672587 47.903774),POINT(6.676387 47.903870),4058.186046511628,7993.0,43
,N0066,1490,88,974581.5,6762335.07,0,88,976020.79,6762743.98,0.0,2016,7993.0,POINT(6.676387 47.903870),POINT(6.695885 47.906942),4058.186046511628,7993.0,43
,N0066,334,88,976020.79,6762743.98,0,88,975924.22,6762986.65,0.0,2016,7993.0,POINT(6.695885 47.906942),POINT(6.694746 47.909164),4058.186046511628,7993.0,43
,N0066,106,88,975924.22,6762986.65,0,88,976004.33,6763039.98,0.0,2016,0.0,POINT(6.694746 47.909164),POINT(6.695851 47.909610),4058.186046511628,4058.186046511628,43
,N0066,12301,88,976004.33,6763039.98,0,88,985528.78,6757461.3,0.0,2016,0.0,POINT(6.695851 47.909610),POINT(6.819582 47.855382),4058.186046511628,4058.186046511628,43
,N0066,4743,88,985528.78,6757461.3,0,88,988201.77,6761066.39,0.0,2016,0.0,POINT(6.819582 47.855382),POINT(6.857637 47.886620),4058.186046511628,4058.186046511628,43
,N0066,397,88,988201.77,6761066.39,0,88,988535.09,6761278.74,0.0,2016,0.0,POINT(6.857637 47.886620),POINT(6.862230 47.888382),4058.186046511628,4058.186046511628,43
,N0066,1501,88,988535.09,6761278.74,0,88,989927.88,6761284.95,0.0,2016,0.0,POINT(6.862230 47.888382),POINT(6.880848 47.887823),4058.186046511628,4058.186046511628,43
,N0066,326,88,989927.88,6761284.95,0,88,990244.18,6761316.01,0.0,2016,0.0,POINT(6.880848 47.887823),POINT(6.885095 47.887963),4058.186046511628,4058.186046511628,43
,N0066,755,88,990244.18,6761316.01,0,88,990954.16,6761512.8,0.0,2016,0.0,POINT(6.885095 47.887963),POINT(6.894713 47.889417),4058.186046511628,4058.186046511628,43
,N0066,187,88,990954.16,6761512.8,0,68,991140.25,6761533.9,0.0,2016,0.0,POINT(6.894713 47.889417),POINT(6.897214 47.889524),4058.186046511628,4058.186046511628,43
,N0066,1987,68,991140.25,6761533.9,0,68,992872.49,6760848.73,0.0,2016,3601.0,POINT(6.897214 47.889524),POINT(6.919909 47.882594),4058.186046511628,3601.0,43
,N0066,1982,68,992872.49,6760848.73,0,68,993345.15,6760748.7,0.0,2016,3601.0,POINT(6.919909 47.882594),POINT(6.926158 47.881484),4058.186046511628,3601.0,43
,N0066,1928,68,993345.15,6760748.7,0,68,995038.92,6760814.38,0.0,2016,3601.0,POINT(6.926158 47.881484),POINT(6.948834 47.881314),4058.186046511628,3601.0,43
,N0066,1022,68,995038.92,6760814.38,0,68,995963.12,6761205.39,0.0,2016,3601.0,POINT(6.948834 47.881314),POINT(6.961445 47.884412),4058.186046511628,3601.0,43
,N0066,3151,68,995963.12,6761205.39,0,68,998738.69,6761713.78,0.0,2016,4973.0,POINT(6.961445 47.884412),POINT(6.998877 47.887723),4058.186046511628,4973.0,43
,N0066,1863,68,998738.69,6761713.78,0,68,1000246.13,6760724.94,0.0,2016,0.0,POINT(6.998877 47.887723),POINT(7.018348 47.878147),4058.186046511628,4058.186046511628,43
,N0066,2067,68,1000246.13,6760724.94,0,68,1001838.77,6759479.07,0.0,2016,0.0,POINT(7.018348 47.878147),POINT(7.038774 47.866218),4058.186046511628,4058.186046511628,43
,N0066,1024,68,1001838.77,6759479.07,0,68,1002648.07,6758870.26,0.0,2016,0.0,POINT(7.038774 47.866218),POINT(7.049166 47.860373),4058.186046511628,4058.186046511628,43
,N0066,2736,68,1002648.07,6758870.26,0,68,1004497.29,6756912.05,0.0,2016,0.0,POINT(7.049166 47.860373),POINT(7.072513 47.841917),4058.186046511628,4058.186046511628,43
,N0066,1600,68,1004497.29,6756912.05,0,68,1005129.89,6755480.92,0.0,2016,0.0,POINT(7.072513 47.841917),POINT(7.079971 47.828760),4058.186046511628,4058.186046511628,43
,N0066,1628,68,1005129.89,6755480.92,0,68,1005749.57,6754038.83,0.0,2016,0.0,POINT(7.079971 47.828760),POINT(7.087245 47.815510),4058.186046511628,4058.186046511628,43
,N0066,2256,68,1005749.57,6754038.83,0,68,1007685.14,6753100.47,0.0,2016,0.0,POINT(7.087245 47.815510),POINT(7.112420 47.806172),4058.186046511628,4058.186046511628,43
,N0066,4222,68,1012755.33,6751427.1,0,68,1016568.64,6749795.16,0.0,2016,0.0,POINT(7.178879 47.788738),POINT(7.228567 47.772244),4058.186046511628,4058.186046511628,43
,N0067,1094,52,846900.94,6837716.77,0,52,847347.03,6836757.06,0.0,2016,0.0,POINT(4.993366 48.622952),POINT(4.999087 48.614221),4733.826923076923,4733.826923076923,52
,N0067,2448,52,847347.03,6836757.06,0,52,849540.51,6835752.87,0.0,2016,0.0,POINT(4.999087 48.614221),POINT(5.028484 48.604688),4733.826923076923,4733.826923076923,52
,N0067,1639,52,849540.51,6835752.87,0,52,849795.1,6834284.85,0.0,2016,0.0,POINT(5.028484 48.604688),POINT(5.031424 48.591428),4733.826923076923,4733.826923076923,52
,N0067,1365,52,849795.1,6834284.85,0,52,849775.84,6833009.35,0.0,2016,0.0,POINT(5.031424 48.591428),POINT(5.030718 48.579963),4733.826923076923,4733.826923076923,52
,N0067,234,52,849775.84,6833009.35,0,52,849953.26,6832856.74,0.0,2016,0.0,POINT(5.030718 48.579963),POINT(5.033069 48.578549),4733.826923076923,4733.826923076923,52
,N0067,1034,52,849953.26,6832856.74,0,52,850123.45,6831885.77,0.0,2016,0.0,POINT(5.033069 48.578549),POINT(5.035036 48.569779),4733.826923076923,4733.826923076923,52
,N0067,5169,52,850123.45,6831885.77,0,52,853935.14,6828766.44,0.0,2016,0.0,POINT(5.035036 48.569779),POINT(5.085566 48.540834),4733.826923076923,4733.826923076923,52
,N0067,787,52,853935.14,6828766.44,0,52,854315.53,6828085.8,0.0,2016,0.0,POINT(5.085566 48.540834),POINT(5.090473 48.534622),4733.826923076923,4733.826923076923,52
,N0067,4052,52,854315.53,6828085.8,0,52,855472.18,6824474.04,0.0,2016,0.0,POINT(5.090473 48.534622),POINT(5.104831 48.501867),4733.826923076923,4733.826923076923,52
,N0067,6366,52,855472.18,6824474.04,0,52,858552.8,6819348.02,0.0,2016,0.0,POINT(5.104831 48.501867),POINT(5.144633 48.455024),4733.826923076923,4733.826923076923,52
,N0067,1448,52,858552.8,6819348.02,0,52,859818.45,6818728.72,0.0,2016,0.0,POINT(5.144633 48.455024),POINT(5.161514 48.449144),4733.826923076923,4733.826923076923,52
,N0067,597,52,859818.45,6818728.72,0,52,859866.72,6818149.83,0.0,2016,0.0,POINT(5.161514 48.449144),POINT(5.161953 48.443926),4733.826923076923,4733.826923076923,52
,N0067,1287,52,859866.72,6818149.83,0,52,859248.4,6817018.65,0.0,2016,0.0,POINT(5.161953 48.443926),POINT(5.153178 48.433906),4733.826923076923,4733.826923076923,52
,N0067,649,52,859248.4,6817018.65,0,52,858763.96,6816604.48,0.0,2016,0.0,POINT(5.153178 48.433906),POINT(5.146479 48.430300),4733.826923076923,4733.826923076923,52
,N0067,3556,52,858763.96,6816604.48,0,52,859491.09,6813349.49,0.0,2016,0.0,POINT(5.146479 48.430300),POINT(5.155104 48.400849),4733.826923076923,4733.826923076923,52
,N0067,5861,52,859491.09,6813349.49,0,52,857902.74,6808358.77,0.0,2016,0.0,POINT(5.155104 48.400849),POINT(5.131832 48.356353),4733.826923076923,4733.826923076923,52
,N0067,1848,52,857902.74,6808358.77,0,52,857684.01,6806542.81,0.0,2016,7300.0,POINT(5.131832 48.356353),POINT(5.128220 48.340074),4733.826923076923,7300.0,52
,N0067,2530,52,857684.01,6806542.81,0,52,857456.22,6804582.7,0.0,2016,7300.0,POINT(5.128220 48.340074),POINT(5.124435 48.322500),4733.826923076923,7300.0,52
,N0067,2033,52,857456.22,6804582.7,0,52,857241.97,6803014.19,0.0,2016,7300.0,POINT(5.124435 48.322500),POINT(5.120977 48.308445),4733.826923076923,7300.0,52
,N0067,615,52,857241.97,6803014.19,0,52,857344.56,6802495.57,0.0,2016,7300.0,POINT(5.120977 48.308445),POINT(5.122173 48.303756),4733.826923076923,7300.0,52
,N0067,1215,52,857344.56,6802495.57,0,52,857258.91,6801342.43,0.0,2016,7300.0,POINT(5.122173 48.303756),POINT(5.120600 48.293405),4733.826923076923,7300.0,52
,N0067,2080,52,857258.91,6801342.43,0,52,856692.4,6799721.18,0.0,2016,7300.0,POINT(5.120600 48.293405),POINT(5.112380 48.278960),4733.826923076923,7300.0,52
,N0067,4248,52,856692.4,6799721.18,0,52,857147.96,6795927.74,0.0,2016,7300.0,POINT(5.112380 48.278960),POINT(5.117148 48.244731),4733.826923076923,7300.0,52
,N0067,6316,52,857147.96,6795927.74,0,52,857837.1,6789923.31,0.0,2016,7300.0,POINT(5.117148 48.244731),POINT(5.124252 48.190557),4733.826923076923,7300.0,52
,N0067,6975,52,857837.1,6789923.31,0,52,856755.84,6783122.77,0.0,2016,6301.0,POINT(5.124252 48.190557),POINT(5.107265 48.129647),4733.826923076923,6301.0,52
,N0067,1785,52,856755.84,6783122.77,0,52,856984.77,6781373.76,0.0,2016,5779.0,POINT(5.107265 48.129647),POINT(5.109713 48.113860),4733.826923076923,5779.0,52
,N0067,540,52,856984.77,6781373.76,0,52,856974.13,6780837.68,0.0,2016,5779.0,POINT(5.109713 48.113860),POINT(5.109377 48.109040),4733.826923076923,5779.0,52
,N0067,8828,52,856974.13,6780837.68,0,52,853306.2,6773551.81,0.0,2016,5779.0,POINT(5.109377 48.109040),POINT(5.057561 48.044371),4733.826923076923,5779.0,52
,N0070,281,71,787548.67,6598083.1,0,71,787723.73,6598281.96,0.0,2016,11474.0,POINT(4.141155 46.477043),POINT(4.143474 46.478810),16743.485714285714,11474.0,35
,N0070,14579,71,787723.73,6598281.96,0,71,794164.53,6610937.79,0.0,2016,11474.0,POINT(4.143474 46.478810),POINT(4.229986 46.591885),16743.485714285714,11474.0,35
,N0070,5456,71,794164.53,6610937.79,0,71,798518.91,6614127.76,0.0,2016,18338.0,POINT(4.229986 46.591885),POINT(4.287532 46.619979),16743.485714285714,18338.0,35
,N0070,352,71,798518.91,6614127.76,0,71,798822.04,6614303.37,0.0,2016,18338.0,POINT(4.287532 46.619979),POINT(4.291531 46.621516),16743.485714285714,18338.0,35
,N0070,3659,71,798822.04,6614303.37,0,71,801629.86,6616517.87,0.0,2016,18338.0,POINT(4.291531 46.621516),POINT(4.328707 46.641034),16743.485714285714,18338.0,35
,N0070,8351.2,71,801629.86,6616517.87,0,71,805824.22,6622720.58,0.0,2016,18714.0,POINT(4.328707 46.641034),POINT(4.384955 46.696227),16743.485714285714,18714.0,35
,N0070,107.8,71,805824.22,6622720.58,0,71,805864.1,6622821.06,0.0,2016,18714.0,POINT(4.384955 46.696227),POINT(4.385500 46.697125),16743.485714285714,18714.0,35
,N0070,145,71,805864.1,6622821.06,0,71,805956.42,6622932.15,0.0,2016,18714.0,POINT(4.385500 46.697125),POINT(4.386734 46.698111),16743.485714285714,18714.0,35
,N0070,1010,71,805956.42,6622932.15,0,71,806864.06,6623227.05,0.0,2016,18714.0,POINT(4.386734 46.698111),POINT(4.398679 46.700622),16743.485714285714,18714.0,35
,N0070,248,71,806864.06,6623227.05,0,71,807108.4,6623181.7,0.0,2016,18714.0,POINT(4.398679 46.700622),POINT(4.401865 46.700174),16743.485714285714,18714.0,35
,N0070,1731,71,807108.4,6623181.7,0,71,808578.49,6623975.39,0.0,2016,18714.0,POINT(4.401865 46.700174),POINT(4.421289 46.707083),16743.485714285714,18714.0,35
,N0070,165,71,808578.49,6623975.39,0,71,808705.28,6624081.43,0.0,2016,18714.0,POINT(4.421289 46.707083),POINT(4.422973 46.708017),16743.485714285714,18714.0,35
,N0070,1967,71,808705.28,6624081.43,0,71,810080.82,6625470.03,0.0,2016,18714.0,POINT(4.422973 46.708017),POINT(4.441307 46.720294),16743.485714285714,18714.0,35
,N0070,482,71,810080.82,6625470.03,0,71,810426,6625801.59,0.0,2016,18714.0,POINT(4.441307 46.720294),POINT(4.445905 46.723222),16743.485714285714,18714.0,35
,N0070,1151,71,810426.0,6625801.59,0,71,811448.13,6626334.98,0.0,2016,18714.0,POINT(4.445905 46.723222),POINT(4.459415 46.727854),16743.485714285714,18714.0,35
,N0070,226,71,811448.13,6626334.98,0,71,811649.35,6626438.55,0.0,2016,18714.0,POINT(4.459415 46.727854),POINT(4.462074 46.728753),16743.485714285714,18714.0,35
,N0070,1578,71,811649.35,6626438.55,0,71,812953.67,6627320.03,0.0,2016,18714.0,POINT(4.462074 46.728753),POINT(4.479367 46.736470),16743.485714285714,18714.0,35
,N0070,719,71,812953.67,6627320.03,0,71,813415.92,6627861.8,0.0,2016,18714.0,POINT(4.479367 46.736470),POINT(4.485553 46.741269),16743.485714285714,18714.0,35
,N0070,797,71,813415.92,6627861.8,0,71,813825.26,6628554.79,0.0,2016,18714.0,POINT(4.485553 46.741269),POINT(4.491085 46.747438),16743.485714285714,18714.0,35
,N0070,145,71,813825.26,6628554.79,0,71,813923.54,6628657.53,0.0,2016,18714.0,POINT(4.491085 46.747438),POINT(4.492398 46.748346),16743.485714285714,18714.0,35
,N0070,13,71,813923.54,6628657.53,0,71,813936.29,6628660.64,0.0,2016,18714.0,POINT(4.492398 46.748346),POINT(4.492565 46.748372),16743.485714285714,18714.0,35
,N0077,5074,89,743323.59,6744142.1,0,89,744738.3,6748831.8,0.0,2016,4134.0,POINT(3.578685 47.796244),POINT(3.598055 47.838356),5932.3125,4134.0,32
,N0077,18822,89,744738.3,6748831.8,0,89,754290.23,6761762.03,0.0,2016,4066.0,POINT(3.598055 47.838356),POINT(3.727329 47.953999),5932.3125,4066.0,32
,N0077,707,89,754290.23,6761762.03,0,89,754329.97,6762462.53,0.0,2016,4066.0,POINT(3.727329 47.953999),POINT(3.727948 47.960299),5932.3125,4066.0,32
,N0077,3982,89,754329.97,6762462.53,0,89,754822.73,6766389.06,0.0,2016,4066.0,POINT(3.727948 47.960299),POINT(3.735040 47.995592),5932.3125,4066.0,32
,N0077,10664,89,754822.73,6766389.06,0,10,760793.71,6774835.23,0.0,2016,5925.0,POINT(3.735040 47.995592),POINT(3.816261 48.071067),5932.3125,5925.0,32
,N0077,8848,10,760793.71,6774835.23,0,10,768206.04,6779175.02,0.0,2016,0.0,POINT(3.816261 48.071067),POINT(3.916452 48.109385),5932.3125,5932.3125,32
,N0077,8455,10,768206.04,6779175.02,0,10,775135.88,6783418.63,0.0,2016,0.0,POINT(3.916452 48.109385),POINT(4.010285 48.146807),5932.3125,5932.3125,32
,N0077,15364,10,775135.88,6783418.63,0,10,777911.26,6797104.03,0.0,2016,0.0,POINT(4.010285 48.146807),POINT(4.050046 48.269610),5932.3125,5932.3125,32
,N0079,177,3,697545.34,6580689.67,0,3,697643.64,6580837.33,0.0,2016,15267.0,POINT(2.968094 46.326113),POINT(2.969371 46.327443),12799.372972972973,15267.0,185
,N0079,3321,3,697643.64,6580837.33,0,3,699749.97,6583404.71,0.0,2016,15267.0,POINT(2.969371 46.327443),POINT(2.996749 46.350566),12799.372972972973,15267.0,185
,N0079,1845,3,699749.97,6583404.71,0,3,701131.66,6584556.18,0.0,2016,15267.0,POINT(2.996749 46.350566),POINT(3.014719 46.360934),12799.372972972973,15267.0,185
,N0079,5215,3,701131.66,6584556.18,0,3,703484.43,6588829.25,0.0,2016,15267.0,POINT(3.014719 46.360934),POINT(3.045352 46.399403),12799.372972972973,15267.0,185
,N0079,2542,3,703484.43,6588829.25,0,3,705858.4,6589584.44,0.0,2016,10872.0,POINT(3.045352 46.399403),POINT(3.076260 46.406187),12799.372972972973,10872.0,185
,N0079,1686.4,3,705858.4,6589584.44,0,3,707376.26,6590206.23,0.0,2016,10872.0,POINT(3.076260 46.406187),POINT(3.096028 46.411771),12799.372972972973,10872.0,185
,N0079,19127.6,3,707376.26,6590206.23,0,3,724241.11,6597367.59,0.0,2016,10872.0,POINT(3.096028 46.411771),POINT(3.315954 46.475860),12799.372972972973,10872.0,185
,N0079,4293,3,724241.11,6597367.59,0,3,727886.43,6599573.38,0.0,2016,19695.0,POINT(3.315954 46.475860),POINT(3.363598 46.495580),12799.372972972973,19695.0,185
,N0079,20657,3,727886.43,6599573.38,0,3,747596.89,6603679.11,0.0,2016,11792.0,POINT(3.363598 46.495580),POINT(3.621007 46.531443),12799.372972972973,11792.0,185
,N0079,1060,3,747596.89,6603679.11,0,3,748632.14,6603831.93,0.0,2016,11792.0,POINT(3.621007 46.531443),POINT(3.634529 46.532745),12799.372972972973,11792.0,185
,N0079,2979,3,748632.14,6603831.93,0,3,751434.58,6604752.58,0.0,2016,11792.0,POINT(3.634529 46.532745),POINT(3.671194 46.540826),12799.372972972973,11792.0,185
,N0079,1150,3,751434.58,6604752.58,0,3,752567.71,6604605.14,0.0,2016,11792.0,POINT(3.671194 46.540826),POINT(3.685964 46.539411),12799.372972972973,11792.0,185
,N0079,2348,3,752567.71,6604605.14,0,3,754754.09,6603814.43,0.0,2016,11792.0,POINT(3.685964 46.539411),POINT(3.714399 46.532117),12799.372972972973,11792.0,185
,N0079,475,3,754754.09,6603814.43,0,3,755142.62,6603536.8,0.0,2016,11792.0,POINT(3.714399 46.532117),POINT(3.719435 46.529585),12799.372972972973,11792.0,185
,N0079,791,3,755142.62,6603536.8,0,3,755801.44,6603092.84,0.0,2016,15311.0,POINT(3.719435 46.529585),POINT(3.727977 46.525533),12799.372972972973,15311.0,185
,N0079,1371,3,755801.44,6603092.84,0,3,756825.89,6602185.99,0.0,2016,15311.0,POINT(3.727977 46.525533),POINT(3.741230 46.517282),12799.372972972973,15311.0,185
,N0079,1706,3,756825.89,6602185.99,0,3,758335.2,6601386.46,0.0,2016,15311.0,POINT(3.741230 46.517282),POINT(3.760816 46.509954),12799.372972972973,15311.0,185
,N0079,4359,3,758335.2,6601386.46,0,3,762185.67,6599376.84,0.0,2016,15311.0,POINT(3.760816 46.509954),POINT(3.810761 46.491514),12799.372972972973,15311.0,185
,N0079,1655,3,762185.67,6599376.84,0,3,763575.38,6598294.58,0.0,2016,15311.0,POINT(3.810761 46.491514),POINT(3.828731 46.481639),12799.372972972973,15311.0,185
,N0079,4277,3,763575.38,6598294.58,0,3,767342.67,6596852.67,0.0,2016,15311.0,POINT(3.828731 46.481639),POINT(3.877626 46.468290),12799.372972972973,15311.0,185
,N0079,1952,3,767342.67,6596852.67,0,3,768872.26,6595650.65,0.0,2016,15311.0,POINT(3.877626 46.468290),POINT(3.897380 46.457312),12799.372972972973,15311.0,185
,N0079,5589,3,768872.26,6595650.65,0,3,774365.81,6596215.29,0.0,2016,15311.0,POINT(3.897380 46.457312),POINT(3.969043 46.461812),12799.372972972973,15311.0,185
,N0079,2539,3,774365.81,6596215.29,0,71,776807.76,6596931.81,0.0,2016,15311.0,POINT(3.969043 46.461812),POINT(4.000978 46.467989),12799.372972972973,15311.0,185
,N0079,6266,71,776807.76,6596931.81,0,71,782962.73,6596556.57,0.0,2016,17293.0,POINT(4.000978 46.467989),POINT(4.081114 46.463879),12799.372972972973,17293.0,185
,N0079,7281,71,782962.73,6596556.57,0,71,789154.05,6595594.81,0.0,2016,9963.0,POINT(4.081114 46.463879),POINT(4.161600 46.454428),12799.372972972973,9963.0,185
,N0079,502,71,789154.05,6595594.81,0,71,789600.26,6595359.15,0.0,2016,9963.0,POINT(4.161600 46.454428),POINT(4.167367 46.452247),12799.372972972973,9963.0,185
,N0079,6848,71,789600.26,6595359.15,0,71,796261.37,6594159.68,0.0,2016,16548.0,POINT(4.167367 46.452247),POINT(4.253890 46.440528),12799.372972972973,16548.0,185
,N0079,932,71,796261.37,6594159.68,0,71,797167.98,6594382.07,0.0,2016,16548.0,POINT(4.253890 46.440528),POINT(4.265744 46.442400),12799.372972972973,16548.0,185
,N0079,779,71,797167.98,6594382.07,0,71,797921.79,6594581.45,0.0,2016,16548.0,POINT(4.265744 46.442400),POINT(4.275604 46.444086),12799.372972972973,16548.0,185
,N0079,285,71,797921.79,6594581.45,0,71,798206.15,6594587.9,0.0,2016,16548.0,POINT(4.275604 46.444086),POINT(4.279309 46.444103),12799.372972972973,16548.0,185
,N0079,573,71,798206.15,6594587.9,0,71,798760.35,6594452.18,0.0,2016,0.0,POINT(4.279309 46.444103),POINT(4.286498 46.442800),12799.372972972973,12799.372972972973,185
,N0079,459,71,798760.35,6594452.18,0,71,799205.99,6594354.47,0.0,2016,0.0,POINT(4.286498 46.442800),POINT(4.292281 46.441855),12799.372972972973,12799.372972972973,185
,N0079,1418.2,71,799205.99,6594354.47,0,71,800583.94,6594623.95,0.0,2016,0.0,POINT(4.292281 46.441855),POINT(4.310286 46.444076),12799.372972972973,12799.372972972973,185
,N0079,4062.8,71,800583.94,6594623.95,0,71,804121.86,6595875.26,0.0,2016,0.0,POINT(4.310286 46.444076),POINT(4.356645 46.454804),12799.372972972973,12799.372972972973,185
